"STATE_CODE","WELL_KID","OPERATOR_NAME","CURRENT_OPERATOR_NAME","LEASE_NAME","API","TOWNSHIP","TOWNSHIP_DIRECTION","RANGE","RANGE_DIRECTION","SECTION","LONGITUDE","LATITUDE","SPOT","BOXES","START_DEPTH","END_DEPTH","PHOTOS"
"Kansas","1006461641","CITIES SERVICE CO","unavailable","WILSON 288","","25","S","5","E","9","-96.8861658","37.8899498","    ","11","2456","2493","NO"
"Kansas","1006461639","CITIES SERVICE CO","unavailable","WILSON 271-W","","25","S","5","E","9","-96.8861658","37.8899498","    ","10","2430","2476","NO"
"Kansas","1028179011","CITIES SERVICE CO","unavailable","Wilson 279-W","15-015-19272","25","S","5","E","9","-96.893114","37.8881672","   NW SW","1","2479","2481.7","NO"
"Kansas","1006754202","CITIES SERVICE CO","unavailable","WILSON 310-W","15-015-72306","25","S","5","E","9","-96.8931049","37.8917612","   SW NW","2","1995","2032","NO"
"Kansas","1006754195","CITIES SERVICE CO","unavailable","WILSON 28-W","15-015-72299","25","S","5","E","9","-96.8884825","37.8881571","   NE SW","1","","0","NO"
"Kansas","1006754192","CITIES SERVICE CO","unavailable","WILSON 23-W","15-015-72296","25","S","5","E","9","-96.8942693","37.8890682","  NW NW SW","2","","0","NO"
"Kansas","1006754193","CITIES SERVICE CO","unavailable","WILSON 24-W","15-015-72297","25","S","5","E","9","-96.8931049","37.8917612","   SW NW","1","670","676","NO"
"Kansas","1006754188","CITIES SERVICE CO","unavailable","WILSON 349","15-015-72292","25","S","5","E","9","-96.893114","37.8881672","   NW SW","2","","0","NO"
"Kansas","1006754177","CITIES SERVICE CO","unavailable","WILSON 259","15-015-72281","25","S","5","E","9","-96.8931094","37.8899642","   W2 W2","3","","0","NO"
"Kansas","1006461614","CITIES SERVICE CO","unavailable","KNOX 41","","25","S","5","E","15","-96.8678018","37.8753775","    ","20","2520","2581","NO"
"Kansas","1006754293","GENERAL AMERICAN OIL CO.","unavailable","ROBISON 3","15-015-72400","25","S","5","E","16","-96.8873285","37.8726959","  SE NE SW","1","","292","NO"
"Kansas","1006461654","CITIES SERVICE CO","unavailable","DEMING W-7","","25","S","5","E","19","-96.9228515","37.8610995","    ","1","","0","NO"
"Kansas","1006461572","CITIES SERVICE CO","unavailable","DEMING W-2","","25","S","5","E","19","-96.9228515","37.8610995","    ","2","","0","NO"
"Kansas","1006461658","CITIES SERVICE CO","unavailable","DEMING W-1","","25","S","5","E","19","-96.9228515","37.8610995","    ","1","","0","NO"
"Kansas","1006461656","CITIES SERVICE CO","unavailable","DEMING W-4","","25","S","5","E","19","-96.9228515","37.8610995","    ","1","","0","NO"
"Kansas","1006461655","CITIES SERVICE CO","unavailable","DEMING W-6","","25","S","5","E","19","-96.9228515","37.8610995","    ","1","","0","NO"
"Kansas","1006461657","CITIES SERVICE CO","unavailable","DEMING W-3","","25","S","5","E","19","-96.9228515","37.8610995","    ","1","","0","NO"
"Kansas","1002890063","CITIES SERVICE CO","unavailable","ATKINS 'A' 113","15-015-20725","25","S","5","E","20","-96.9035402","37.8603368","  NW NW SE","13","672","722","NO"
"Kansas","1006754536","CITIES SERVICE CO","unavailable","ATKINS 26-W","15-015-72650","25","S","5","E","20","-96.9114134","37.8593684","   NW SW","2","","0","NO"
"Kansas","1006754537","CITIES SERVICE CO","unavailable","ATKINS 27-W","15-015-72651","25","S","5","E","20","-96.9068095","37.8592896","   NE SW","1","","0","NO"
"Kansas","1006754535","CITIES SERVICE CO","unavailable","ATKINS 25-W","15-015-72649","25","S","5","E","20","-96.9022429","37.8664409","   NW NE","1","","0","NO"
"Kansas","1006754533","CITIES SERVICE CO","unavailable","ATKINS 24-W","15-015-72647","25","S","5","E","20","-96.9068257","37.8665176","   NE NW","2","","0","NO"
"Kansas","1002890062","CITIES SERVICE OIL CO.","unavailable","ATKINS 'A' 112","15-015-20724","25","S","5","E","20","-96.8961486","37.8558586","  NE SE SE","4","670","692","NO"
"Kansas","1006754538","CITIES SERVICE CO","unavailable","ATKINS 28-W","15-015-72652","25","S","5","E","20","-96.8976309","37.8627481","   SE NE","2","","0","NO"
"Kansas","1024021731","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 25-W","","25","S","5","E","21","-96.886116","37.8608858","    ","1","620","623","NO"
"Kansas","1024021753","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 223","","25","S","5","E","21","-96.886116","37.8608858","    ","19","662","686.5","NO"
"Kansas","1006754634","CITIES SERVICE CO","unavailable","CHESNEY 103","15-015-72749","25","S","5","E","21","-96.8895264","37.8563709","  NW SE SW","4","608","627.5","NO"
"Kansas","1006754658","CITIES SERVICE CO","unavailable","CHESNEY 168","15-015-72773","25","S","5","E","21","-96.8896064","37.865412","  SW NE NW","3","","0","NO"
"Kansas","1006754690","CITIES SERVICE CO","unavailable","CHESNEY 43-W","15-015-72805","25","S","5","E","21","-96.8872739","37.8617918","  SE SE NW","3","","0","NO"
"Kansas","1006754707","Cities Service Oil Co.","unavailable","CHESNEY 203-W","15-015-72822","25","S","5","E","21","-96.8891816","37.8618139","  SW SE NW","4","","0","NO"
"Kansas","1006754722","CITIES SERVICE CO","unavailable","CHESNEY 35-W","15-015-72837","25","S","5","E","21","-96.8792565","37.8662987","   NE NE","1","","0","NO"
"Kansas","1006754725","CITIES SERVICE CO","unavailable","CHESNEY 38-W","15-015-72840","25","S","5","E","21","-96.8792015","37.8590662","   NE SE","2","611","619.5","NO"
"Kansas","1006754745","CITIES SERVICE CO","unavailable","CHESNEY 'A' 134","15-015-72858","25","S","5","E","21","-96.886116","37.8608858","    ","7","628","664.4","NO"
"Kansas","1043171492","","Vess Oil Corporation","CHESNEY 214-W","15-015-40172","25","S","5","E","21","-96.88521","37.86328","  NW SW NE","1","","0","NO"
"Kansas","1034200987","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 128","","25","S","5","E","21","-96.886116","37.8608858","    ","12","647","671.4","NO"
"Kansas","1033978338","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 31-W","","25","S","5","E","21","-96.886116","37.8608858","    ","7","","0","NO"
"Kansas","1033978343","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 36-W","","25","S","5","E","21","-96.886116","37.8608858","    ","8","616","637.5","NO"
"Kansas","1033978346","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 42-W","","25","S","5","E","21","-96.886116","37.8608858","    ","1","","0","NO"
"Kansas","1033978377","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 142-W","","25","S","5","E","21","-96.886116","37.8608858","    ","2","","0","NO"
"Kansas","1033978378","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 145-W","","25","S","5","E","21","-96.886116","37.8608858","    ","1","","0","NO"
"Kansas","1033978381","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 170-W","","25","S","5","E","21","-96.886116","37.8608858","    ","23","1458","1488","NO"
"Kansas","1033978383","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 171-W","","25","S","5","E","21","-96.886116","37.8608858","    ","9","2175","2197","NO"
"Kansas","1033978386","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 173-W","","25","S","5","E","21","-96.886116","37.8608858","    ","15","","0","NO"
"Kansas","1034201007","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 21-W","","25","S","5","E","21","-96.886116","37.8608858","    ","6","642","657","NO"
"Kansas","1034047790","","Vess Oil Corporation","CHESNEY 204-W","15-015-90555","25","S","5","E","21","-96.8875599","37.8579119","  SE NE SW","2","1981","2031","NO"
"Kansas","1034201008","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 23-W","","25","S","5","E","21","-96.886116","37.8608858","    ","1","618","622","NO"
"Kansas","1030281495","","Vess Oil Corporation","CHESNEY 172-W","15-015-90460","25","S","5","E","21","-96.8814866","37.8608952","    E2","16","1454","2190.5","NO"
"Kansas","1031514517","CITIES SERVICE OIL CO","Vess Oil Corporation","CHESNEY-HEGBERG MP UNIT 132","15-015-20793","25","S","5","E","21","-96.8780165","37.8599559"," SE NE NE SE","5","645","667","NO"
"Kansas","1002889947","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 104","15-015-20604","25","S","5","E","21","-96.8860102","37.8543779","  SE SE SW","3","6655.5","6670.7","NO"
"Kansas","1002889948","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 105","15-015-20605","25","S","5","E","21","-96.8806243","37.8542895","  SW SE SE","4","614","642","NO"
"Kansas","1002889982","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 106-W","15-015-20643","25","S","5","E","21","-96.8879751","37.858006","  SE NE SW","13","642","667","NO"
"Kansas","1002889944","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 101","15-015-20601","25","S","5","E","21","-96.885869","37.8587274","  SW NW SE","3","617","639","NO"
"Kansas","1002889945","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 102","15-015-20602","25","S","5","E","21","-96.8805564","37.8587188","  SW NE SE","3","605.2","630","NO"
"Kansas","1002889986","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 110-W","15-015-20647","25","S","5","E","21","-96.8849009","37.8580009","  SW NW SE","12","17","628.14","NO"
"Kansas","1002889990","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 114","15-015-20651","25","S","5","E","21","-96.8870888","37.857307","  SE NE SW","9","631","656.5","NO"
"Kansas","1002889992","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 116-W","15-015-20653","25","S","5","E","21","-96.8879613","37.856556","  NE SE SW","7","656","678","NO"
"Kansas","1002889994","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 118-W","15-015-20655","25","S","5","E","21","-96.8860262","37.8565528","  NW SW SE","6","347","650","NO"
"Kansas","1002889995","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 119-W","15-015-20656","25","S","5","E","21","-96.8851119","37.8565513","  NW SW SE","12","2.5","643","NO"
"Kansas","1002889996","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 120-W","15-015-20657","25","S","5","E","21","-96.8841976","37.8565498","  NW SW SE","8","613","638","NO"
"Kansas","1002890000","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 124","15-015-20661","25","S","5","E","21","-96.887073","37.8556538","  NE SE SW","8","645","6507","NO"
"Kansas","1002890002","CITIES SERVICE OIL CO","Vess Oil Corporation","CHESNEY-HEGBERG MP UNIT 126-W","15-015-20663","25","S","5","E","21","-96.8879198","37.855106","  SE SE SW","4","650","669","NO"
"Kansas","1002890006","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 130-W","15-015-20667","25","S","5","E","21","-96.884187","37.8550999","  SW SW SE","7","628","650.2","NO"
"Kansas","1002889988","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 112","15-015-20649","25","S","5","E","21","-96.8812732","37.8572975","  SW NE SE","11","609","645","NO"
"Kansas","1002889998","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 122","15-015-20659","25","S","5","E","21","-96.8850719","37.8558263","  NW SW SE","9","633","656.2","NO"
"Kansas","1002890127","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 131","15-015-20792","25","S","5","E","21","-96.8863527","37.8563776","  NE SE SW","10","634","655.1","NO"
"Kansas","1006754834","CITIES SERVICE CO","unavailable","KNOX 3-W","15-015-72900","25","S","5","E","22","-96.8723726","37.8644753","C    NW","9","637","661","NO"
"Kansas","1036146585","Oxy USA, Inc.","OXY USA Inc.","MILLS 27-A SOUTH","15-015-19087","25","S","5","E","22","-96.8724829","37.8546649","  SE SW SW","1","1552","1587","NO"
"Kansas","1006754867","CITIES SERVICE CO","unavailable","MILLS 3-W","15-015-72932","25","S","5","E","22","-96.8746469","37.8626729","   SW NW","2","608.6","613","NO"
"Kansas","1006754884","CITIES SERVICE CO","unavailable","MILLS 34-W-A","15-015-72949","25","S","5","E","22","-96.8736999","37.8582983"," NW SE NW SW","1","","0","NO"
"Kansas","1006754836","CITIES SERVICE CO","unavailable","KNOX 48-W","15-015-72902","25","S","5","E","22","-96.8746469","37.8626729","   SW NW","1","","0","NO"
"Kansas","1006754833","CITIES SERVICE CO","unavailable","KNOX 2-W","15-015-72899","25","S","5","E","22","-96.8746469","37.8626729","   SW NW","8","620","643","NO"
"Kansas","1006754837","CITIES SERVICE CO","unavailable","KNOX 5-W","15-015-72903","25","S","5","E","22","-96.8746672","37.8662891","   NW NW","3","","0","NO"
"Kansas","1006754838","CITIES SERVICE CO","unavailable","KNOX 6-W","15-015-72904","25","S","5","E","22","-96.8746469","37.8626729","   SW NW","2","","0","NO"
"Kansas","1006754839","CITIES SERVICE CO","unavailable","KNOX 7-W","15-015-72905","25","S","5","E","22","-96.8643824","37.8617429","  SE SW NE","3","","0","NO"
"Kansas","1006754840","CITIES SERVICE CO","unavailable","KNOX 9-W","15-015-72906","25","S","5","E","22","-96.8746672","37.8662891","   NW NW","1","","0","NO"
"Kansas","1006754841","CITIES SERVICE CO","unavailable","KNOX 10-W","15-015-72907","25","S","5","E","22","-96.8700881","37.8644695","   E2 NW","2","","0","NO"
"Kansas","1006754842","CITIES SERVICE CO","unavailable","KNOX 11-W","15-015-72908","25","S","5","E","22","-96.8757407","37.8554433","  W2 SW SW","1","","0","NO"
"Kansas","1006754846","CITIES SERVICE CO","unavailable","KNOX 39-A","15-015-72912","25","S","5","E","22","-96.8689332","37.8635518","C  NE SE NW","29","2431","2563.8","NO"
"Kansas","1006754885","CITIES SERVICE CO","unavailable","MILLS 35-W-A","15-015-72950","25","S","5","E","22","-96.8704584","37.8560932"," SE NW SE SW","2","","0","NO"
"Kansas","1034392955","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 225","","25","S","5","E","28","-96.886051","37.8464393","    ","4","6636","6680","NO"
"Kansas","1034392958","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 16-W","","25","S","5","E","28","-96.886051","37.8464393","    ","5","517","529","NO"
"Kansas","1034392959","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 1","","25","S","5","E","28","-96.886051","37.8464393","    ","15","617","667.6","NO"
"Kansas","1034392961","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT MPT-1","","25","S","5","E","28","-96.886051","37.8464393","    ","10","650","688","NO"
"Kansas","1033978344","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 37-W","","25","S","5","E","28","-96.886051","37.8464393","    ","1","","0","NO"
"Kansas","1033978370","CITIES SERVICE CO","unavailable","BURLINGAME-STOKES 107-W","","25","S","5","E","28","-96.886051","37.8464393","    ","2","","0","NO"
"Kansas","1031518169","Oxy USA, Inc.","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 228","15-015-20795","25","S","5","E","28","-96.8855533","37.8518398","  SW NW NE","8","662","682","NO"
"Kansas","1006755195","CITIES SERVICE CO","unavailable","HEGBERG 161","15-015-73227","25","S","5","E","28","-96.8883453","37.8482443","   SE NW","1","10","702","NO"
"Kansas","1006755204","CITIES SERVICE CO","unavailable","HEGBERG 189","15-015-73236","25","S","5","E","28","-96.8837587","37.8482411","   SW NE","1","","0","NO"
"Kansas","1006755242","CITIES SERVICE CO","unavailable","HEGBERG 38-W","15-015-73274","25","S","5","E","28","-96.8837604","37.8437342","  S2 NW SE","1","","0","NO"
"Kansas","1006755199","CITIES SERVICE CO","unavailable","HEGBERG 170","15-015-73231","25","S","5","E","28","-96.8883453","37.8482443","   SE NW","2","","0","NO"
"Kansas","1034392952","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 203","","25","S","5","E","28","-96.886051","37.8464393","    ","9","656","675","NO"
"Kansas","1034392956","CITIES SERVICE CO","unavailable","CHESNEY-HEGBERG MP UNIT 229","","25","S","5","E","28","-96.886051","37.8464393","    ","12","657","683","NO"
"Kansas","1034392957","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 5","","25","S","5","E","28","-96.886051","37.8464393","    ","9","614","642","NO"
"Kansas","1034392960","CITIES SERVICES","unavailable","CHESNEY-HEGBERG MP UNIT 4","","25","S","5","E","28","-96.886051","37.8464393","    ","10","653","674","NO"
"Kansas","1002889952","CITIES SERVICE OIL CO","OXY USA Inc.","HEGBERG MP-1","15-015-20610","25","S","5","E","28","-96.8879215","37.8507562","  S2 NE NW","4","653","680.3","NO"
"Kansas","1002890013","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 207","15-015-20674","25","S","5","E","28","-96.8850928","37.8529265","  NW NW NE","10","655","678","NO"
"Kansas","1002892133","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 231","15-015-22226","25","S","5","E","28","-96.8871552","37.8513645","  SE NE NW","9","658","680.2","NO"
"Kansas","1002893733","CITIES SERVICE CO","unavailable","HEGBERG 191-W","15-015-30477","25","S","5","E","28","-96.8906457","37.8504613","  S2 N2 NW","7","528","547.2","NO"
"Kansas","1002890007","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 201-W","15-015-20668","25","S","5","E","28","-96.8872032","37.852753","  NE NE NW","16","649","673.8","NO"
"Kansas","1002890019","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 213-W","15-015-20680","25","S","5","E","28","-96.886099","37.8522031","  NE NE NW","8","661","686","NO"
"Kansas","1002890023","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 217","15-015-20684","25","S","5","E","28","-96.8850973","37.8514765","  SW NW NE","8","663","685.5","NO"
"Kansas","1002890011","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 205-W","15-015-20672","25","S","5","E","28","-96.8849058","37.8527496","  NW NW NE","12","637","662","NO"
"Kansas","1002890015","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 209","15-015-20676","25","S","5","E","28","-96.8870163","37.8529296","  NE NE NW","8","657","682","NO"
"Kansas","1002890017","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 211-W","15-015-20678","25","S","5","E","28","-96.8879276","37.8522061","  NE NE NW","9","648","679","NO"
"Kansas","1002890021","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 215-W","15-015-20682","25","S","5","E","28","-96.8841807","37.8522","  NW NW NE","3","648","669","NO"
"Kansas","1002890025","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 219","15-015-20686","25","S","5","E","28","-96.8870102","37.8514796","  SE NE NW","11","664","685.4","NO"
"Kansas","1002891591","CITIES SERVICE CO","OXY USA Inc.","HEGBERG MPT-1","15-015-21643","25","S","5","E","28","-96.8935241","37.8513997","  SW NW NW","4","","0","NO"
"Kansas","1002891592","CITIES SERVICE CO","OXY USA Inc.","HEGBERG MPT-3","15-015-21644","25","S","5","E","28","-96.8912461","37.8532084","  NE NW NW","20","608","664","NO"
"Kansas","1002891594","CITIES SERVICE CO","OXY USA Inc.","BURLINGAME-STOKES MPT-2","15-015-21646","25","S","5","E","28","-96.8786025","37.845122","  NE NE SE","14","647","673","NO"
"Kansas","1002892134","CITIES SERVICE CO","OXY USA Inc.","CHESNEY-HEGBERG MP UNIT 230","15-015-22227","25","S","5","E","28","-96.8856811","37.8519416","  NW NW NE","5","659","671","NO"
